experiment,audit_id,policy,path_id,training_seed,maximum_difference,tolerance,status,detail
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_035_51fd398978b7,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_035_51fd398978b7,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_036_7eb6ac1ca077,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_036_7eb6ac1ca077,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_036_7eb6ac1ca077,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_037_f096257ecaa4,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_037_f096257ecaa4,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_037_f096257ecaa4,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_038_b05abc6e01b3,301721597.0,1.8189894035458565e-12,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_038_b05abc6e01b3,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_038_b05abc6e01b3,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_039_9c0d1ebe6c19,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_039_9c0d1ebe6c19,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_039_9c0d1ebe6c19,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_040_11a8950c659e,301721597.0,9.094947017729282e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_040_11a8950c659e,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_040_11a8950c659e,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_041_e58f21dcc209,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_041_e58f21dcc209,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_041_e58f21dcc209,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_042_a77d2ece213a,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_042_a77d2ece213a,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_042_a77d2ece213a,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_043_f1174106175c,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_043_f1174106175c,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_043_f1174106175c,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_044_ed401c94714a,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_044_ed401c94714a,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_044_ed401c94714a,1600960620.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_045_af7d3f616c1d,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_045_af7d3f616c1d,554911178.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_045_af7d3f616c1d,1600960620.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_046_e35b743e6617,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_046_e35b743e6617,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_046_e35b743e6617,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_047_20c1f89391c1,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_047_20c1f89391c1,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_047_20c1f89391c1,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_048_eeaf6a6a0a15,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_048_eeaf6a6a0a15,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_048_eeaf6a6a0a15,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_049_343da3774e7e,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_049_343da3774e7e,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_049_343da3774e7e,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_050_1c7612d8bc63,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_050_1c7612d8bc63,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_050_1c7612d8bc63,1600960620.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_051_5747c87e6d9a,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_051_5747c87e6d9a,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_051_5747c87e6d9a,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_052_9760565f31de,301721597.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_052_9760565f31de,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_052_9760565f31de,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_053_4473e6f72168,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_053_4473e6f72168,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_053_4473e6f72168,1600960620.0,9.094947017729282e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_054_c66f0b1dacc4,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_054_c66f0b1dacc4,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_054_c66f0b1dacc4,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_055_f90330578051,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_055_f90330578051,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_055_f90330578051,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_056_b2c64046cef9,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_056_b2c64046cef9,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_056_b2c64046cef9,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_057_bf11b8e004e2,301721597.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_057_bf11b8e004e2,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_057_bf11b8e004e2,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_058_fbcfbffca03e,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_058_fbcfbffca03e,554911178.0,1.8189894035458565e-12,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_058_fbcfbffca03e,1600960620.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_059_d22925a9593f,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_059_d22925a9593f,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_059_d22925a9593f,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_060_b3feb9e274c2,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_060_b3feb9e274c2,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_060_b3feb9e274c2,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_061_627abde70c26,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_061_627abde70c26,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_061_627abde70c26,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_062_0c9ea14e9507,301721597.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_062_0c9ea14e9507,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_062_0c9ea14e9507,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_063_44f0f2a191ef,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_063_44f0f2a191ef,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_063_44f0f2a191ef,1600960620.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_064_27d69866b791,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
